episode,reward,loss,epsilon,avg_delay,drops,steps
349,-13.4249,0.000000,0.0000,68.497,0,3
350,-10.8714,0.000000,0.0000,17.429,0,2
351,17.0591,0.000000,0.0000,58.817,0,3
352,-12.7692,0.000000,0.0000,55.384,0,3
353,18.4838,0.000000,0.0000,30.325,0,2
354,18.5113,0.000000,0.0000,29.773,0,3
355,-12.3159,0.000000,0.0000,46.318,0,3
356,19.5755,0.000000,0.0000,8.490,0,2
357,16.9300,0.000000,0.0000,61.400,0,3
358,19.3401,0.000000,0.0000,13.198,0,2
359,19.3294,0.000000,0.0000,13.413,0,2
360,17.0266,0.000000,0.0000,59.468,0,3
361,19.5306,0.000000,0.0000,9.387,0,2
362,18.9041,0.000000,0.0000,21.918,0,2
363,-11.4902,0.000000,0.0000,29.805,0,2
364,-11.6718,0.000000,0.0000,33.435,0,3
365,-12.4220,0.000000,0.0000,48.440,0,2
366,-12.7470,0.000000,0.0000,54.940,0,3
367,-12.8965,0.000000,0.0000,57.929,0,3
368,17.9273,0.000000,0.0000,41.453,0,3
369,-10.0000,0.000000,0.0000,0.000,0,1
370,-10.8251,0.000000,0.0000,16.502,0,2
371,-12.1496,0.000000,0.0000,42.992,0,2
372,-12.3173,0.000000,0.0000,46.345,0,3
373,19.1696,0.000000,0.0000,16.608,0,2
374,-12.5866,0.000000,0.0000,51.732,0,3
375,-10.0000,0.000000,0.0000,0.000,0,1
376,-13.5835,0.000000,0.0000,71.671,0,4
377,18.4182,0.000000,0.0000,31.636,0,3
378,19.2669,0.000000,0.0000,14.662,0,2
379,17.0861,0.000000,0.0000,58.277,0,3
380,17.2653,0.000000,0.0000,54.694,0,3
381,19.3028,0.000000,0.0000,13.945,0,2
382,-11.5703,0.000000,0.0000,31.405,0,2
383,-11.2575,0.000000,0.0000,25.151,0,2
384,16.5742,0.000000,0.0000,68.516,0,4
385,-10.0000,0.000000,0.0000,0.000,0,1
386,-15.5677,0.000000,0.0000,111.354,0,6
387,-13.3044,0.000000,0.0000,66.089,0,2
388,18.0043,0.000000,0.0000,39.915,0,3
389,17.5866,0.000000,0.0000,48.269,0,4
390,-12.8411,0.000000,0.0000,56.822,0,2
391,-10.0000,0.000000,0.0000,0.000,0,1
392,-10.0000,0.000000,0.0000,0.000,0,1
393,18.8724,0.000000,0.0000,22.553,0,3
394,-10.0000,0.000000,0.0000,0.000,0,1
395,-10.0000,0.000000,0.0000,0.000,0,1
396,-10.0000,0.000000,0.0000,0.000,0,1
397,17.4058,0.000000,0.0000,51.884,0,3
398,-15.3424,0.000000,0.0000,106.848,0,6
399,18.1774,0.000000,0.0000,36.451,0,2
400,-10.0000,0.000000,0.0000,0.000,0,1
401,-10.0000,0.000000,0.0000,0.000,0,1
402,-11.4047,0.000000,0.0000,28.094,0,2
